data,ano,mes,nome_mes,cidade,regiao,latitude,longitude,temp_max,temp_min,temp_media,umidade_pct,chuva_mm,vento_kmh,pressao_hpa
2023-05-01,2023,5,Maio,Maceió,Nordeste,-9.67,-35.74,29.9,19.8,24.8,75.4,216.1,13.0,1020.3
2020-05-01,2020,5,Maio,Belém,Norte,-1.45,-48.5,30.7,23.2,27.0,77.1,358.2,22.9,1016.9
2021-03-01,2021,3,Março,Manaus,Norte,-3.1,-60.02,29.6,17.7,23.6,79.2,273.0,27.8,1007.3
2023-05-01,2023,5,Maio,Porto Alegre,Sul,-30.03,-51.23,17.0,7.1,12.0,83.69999999999999,30.7,19.5,1010.3
2023-09-01,2023,9,Setembro,Belo Horizonte,Sudeste,-19.92,-43.94,18.9,11.6,15.2,67.9,133.9,30.7,1007.7
2021-01-01,2021,1,Janeiro,Maceió,Nordeste,-9.67,-35.74,26.9,18.2,22.5,66.8,103.7,12.2,1013.2
2021-08-01,2021,8,Agosto,Salvador,Nordeste,-12.97,-38.51,22.9,12.1,17.5,67.4,189.5,25.2,1012.1
2020-08-01,2020,8,Agosto,Macapá,Norte,0.03,-51.07,25.3,13.4,19.4,77.2,284.2,32.3,1009.3
2023-08-01,2023,8,Agosto,Goiânia,Centro-Oeste,-16.69,-49.26,20.2,10.7,15.4,71.5,123.8,13.4,1009.0
2023-01-01,2023,1,Janeiro,Macapá,Norte,0.03,-51.07,26.6,18.2,22.4,84.6,256.9,10.0,1028.4
2020-12-01,2020,12,Dezembro,Campo Grande,Centro-Oeste,-20.44,-54.65,24.1,15.9,20.0,77.4,72.5,27.2,1006.6
2024-09-01,2024,9,Setembro,Belo Horizonte,Sudeste,-19.92,-43.94,19.8,12.4,16.1,71.8,151.5,5.1,1011.0
2023-03-01,2023,3,Março,Cuiabá,Centro-Oeste,-15.6,-56.1,30.1,21.1,25.6,66.3,130.0,9.2,1018.6
2023-02-01,2023,2,Fevereiro,Recife,Nordeste,-8.05,-34.88,28.8,16.9,22.8,61.1,121.7,11.0,1016.5
2024-12-01,2024,12,Dezembro,Brasília,Centro-Oeste,-15.78,-47.93,23.7,16.4,20.0,74.2,86.8,15.4,1018.6
2024-08-01,2024,8,Agosto,Fortaleza,Nordeste,-3.72,-38.54,27.8,18.7,23.2,54.8,114.8,25.4,1010.9
2024-09-01,2024,9,Setembro,Rio de Janeiro,Sudeste,-22.91,-43.17,26.6,15.3,21.0,75.5,57.0,11.9,1011.5
2022-12-01,2022,12,Dezembro,São Luís,Nordeste,-2.53,-44.3,25.1,14.9,20.0,55.5,167.4,8.0,1013.7
2022-12-01,2022,12,Dezembro,Campo Grande,Centro-Oeste,-20.44,-54.65,23.7,12.1,17.9,72.7,149.1,32.4,1010.3
2022-06-01,2022,6,Junho,Fortaleza,Nordeste,-3.72,-38.54,26.9,18.0,24.65,57.5,58.9,32.2,1013.7
2022-12-01,2022,12,Dezembro,Rio de Janeiro,Sudeste,-22.91,-43.17,23.7,13.5,18.6,69.0,70.7,21.0,1005.0
2021-10-01,2021,10,Outubro,Macapá,Norte,0.03,-51.07,24.5,16.7,20.6,83.5,185.8,14.0,1016.9
2023-06-01,2023,6,Junho,Porto Velho,Norte,-8.76,-63.9,26.7,16.6,21.6,85.2,224.0,30.2,1011.0
2020-10-01,2020,10,Outubro,Goiânia,Centro-Oeste,-16.69,-49.26,22.5,15.2,18.8,67.2,88.4,26.5,1011.2
2023-06-01,2023,6,Junho,Salvador,Nordeste,-12.97,-38.51,25.9,16.4,21.2,67.5,202.2,28.4,1009.2
2023-07-01,2023,7,Julho,Brasília,Centro-Oeste,-15.78,-47.93,21.7,14.2,18.0,64.8,139.6,31.5,1017.4
2024-02-01,2024,2,Fevereiro,Vitória,Sudeste,-20.32,-40.34,24.9,13.8,19.4,83.94999999999999,71.85,5.5,1021.6
2022-02-01,2022,2,Fevereiro,Teresina,Nordeste,-5.09,-42.8,33.7,23.2,28.4,51.5,0.0,28.9,1014.8
2020-02-01,2020,2,Fevereiro,Belo Horizonte,Sudeste,-19.92,-43.94,23.6,13.2,18.4,60.6,71.4,24.9,1012.4
2020-06-01,2020,6,Junho,Belo Horizonte,Sudeste,-19.92,-43.94,22.2,10.5,17.65,74.5,189.7,16.8,1011.9
2022-01-01,2022,1,Janeiro,Vitória,Sudeste,-20.32,-40.34,24.3,12.5,18.4,73.9,108.7,28.3,1016.4
2022-02-01,2022,2,Fevereiro,Macapá,Norte,0.03,-51.07,28.4,21.8,25.1,77.0,226.3,24.6,1001.0
2022-11-01,2022,11,Novembro,Manaus,Norte,-3.1,-60.02,25.8,19.4,22.6,81.9,231.5,5.7,1010.7
2024-08-01,2024,8,Agosto,Goiânia,Centro-Oeste,-16.69,-49.26,24.5,16.7,20.6,63.6,140.1,14.4,1010.8
2022-05-01,2022,5,Maio,Maceió,Nordeste,-9.67,-35.74,29.3,18.1,23.7,62.6,181.2,18.8,1017.8
2023-05-01,2023,5,Maio,Florianópolis,Sul,-27.6,-48.55,14.7,5.7,10.2,84.6,47.2,15.4,1002.9
2022-08-01,2022,8,Agosto,Belém,Norte,-1.45,-48.5,24.7,13.2,19.0,78.8,266.4,21.3,1011.9
2024-10-01,2024,10,Outubro,Cuiabá,Centro-Oeste,-15.6,-56.1,24.3,12.9,18.6,67.5,116.4,5.6,1003.7
2022-01-01,2022,1,Janeiro,Teresina,Nordeste,-5.09,-42.8,31.2,21.9,26.6,50.8,2.3,30.3,1007.3
2024-09-01,2024,9,Setembro,Goiânia,Centro-Oeste,-16.69,-49.26,22.8,13.6,18.2,72.6,105.4,27.1,1010.8
2020-02-01,2020,2,Fevereiro,Fortaleza,Nordeste,-3.72,-38.54,31.0,20.2,25.6,61.5,74.2,8.8,1012.2
2021-02-01,2021,2,Fevereiro,Manaus,Norte,-3.1,-60.02,25.9,18.2,22.0,84.9,227.1,20.1,1010.8
2021-04-01,2021,4,Abril,Recife,Nordeste,-8.05,-34.88,29.7,21.0,25.4,53.7,193.7,24.2,1014.3
2020-01-01,2020,1,Janeiro,Natal,Nordeste,-5.79,-35.21,26.9,16.1,21.5,57.1,60.9,26.0,1022.2
2022-04-01,2022,4,Abril,Salvador,Nordeste,-12.97,-38.51,27.5,16.3,21.9,65.3,160.8,25.3,1010.5
2023-11-01,2023,11,Novembro,Porto Velho,Norte,-8.76,-63.9,22.8,14.2,18.5,70.2,192.3,12.2,1013.7
2020-01-01,2020,1,Janeiro,Cuiabá,Centro-Oeste,-15.6,-56.1,25.0,13.0,19.0,69.3,86.0,29.8,1017.9
2021-09-01,2021,9,Setembro,Manaus,Norte,-3.1,-60.02,27.1,17.2,22.2,80.9,262.7,22.0,1017.7
2023-11-01,2023,11,Novembro,Natal,Nordeste,-5.79,-35.21,27.9,16.7,22.3,54.5,89.6,8.8,1018.6
2021-03-01,2021,3,Março,Porto Alegre,Sul,-30.03,-51.23,15.7,4.9,10.3,71.9,26.9,13.8,1009.6
2024-04-01,2024,4,Abril,Campo Grande,Centro-Oeste,-20.44,-54.65,28.0,21.9,25.0,75.7,154.1,25.2,1010.9
2020-08-01,2020,8,Agosto,Florianópolis,Sul,-27.6,-48.55,21.6,10.3,16.0,85.9,138.1,31.9,1003.1
2021-11-01,2021,11,Novembro,Teresina,Nordeste,-5.09,-42.8,26.2,17.8,22.0,50.0,51.2,29.1,1009.7
2022-03-01,2022,3,Março,Florianópolis,Sul,-27.6,-48.55,15.4,8.4,11.9,88.7,86.8,18.7,1018.2
2022-03-01,2022,3,Março,Brasília,Centro-Oeste,-15.78,-47.93,25.2,18.3,21.8,59.2,128.8,26.4,1007.0
2024-10-01,2024,10,Outubro,São Paulo,Sudeste,-23.55,-46.63,16.5,4.6,10.6,81.1,191.5,20.9,1006.3
2020-10-01,2020,10,Outubro,Macapá,Norte,0.03,-51.07,24.6,17.7,21.2,89.3,263.5,14.5,1016.3
2021-04-01,2021,4,Abril,Rio de Janeiro,Sudeste,-22.91,-43.17,25.5,15.3,22.0,82.2,94.8,11.4,1011.5
2023-04-01,2023,4,Abril,Brasília,Centro-Oeste,-15.78,-47.93,24.9,15.6,20.2,69.8,158.0,9.2,1014.2
2022-07-01,2022,7,Julho,Maceió,Nordeste,-9.67,-35.74,24.1,14.8,19.5,61.2,191.0,22.5,1011.4
2020-03-01,2020,3,Março,Vitória,Sudeste,-20.32,-40.34,24.3,17.2,20.8,78.2,108.6,33.2,1016.7
2024-07-01,2024,7,Julho,São Luís,Nordeste,-2.53,-44.3,26.9,18.7,22.8,55.1,201.3,33.6,1014.7
2021-05-01,2021,5,Maio,Cuiabá,Centro-Oeste,-15.6,-56.1,28.4,16.5,22.4,69.5,181.7,18.4,1010.1
2022-04-01,2022,4,Abril,Goiânia,Centro-Oeste,-16.69,-49.26,27.8,18.2,23.0,61.7,196.5,6.9,1012.6
2021-01-01,2021,1,Janeiro,Fortaleza,Nordeste,-3.72,-38.54,28.2,18.8,23.5,48.4,33.2,31.9,1018.6
2021-10-01,2021,10,Outubro,Manaus,Norte,-3.1,-60.02,24.9,13.5,19.2,86.7,260.3,20.1,1015.7
2023-04-01,2023,4,Abril,São Luís,Nordeste,-2.53,-44.3,31.6,20.4,26.0,62.6,231.5,6.2,1010.8
2023-09-01,2023,9,Setembro,Porto Alegre,Sul,-30.03,-51.23,24.4,17.2,20.8,82.8,59.5,23.4,1015.7
2023-01-01,2023,1,Janeiro,Fortaleza,Nordeste,-3.72,-38.54,29.0,21.8,25.4,48.6,11.1,23.2,1013.2
2024-08-01,2024,8,Agosto,São Paulo,Sudeste,-23.55,-46.63,16.8,5.7,11.2,75.1,161.2,6.4,1011.8
2021-04-01,2021,4,Abril,Curitiba,Sul,-25.43,-49.27,13.4,1.5,7.4,84.1,118.1,12.1,1014.7
2022-02-01,2022,2,Fevereiro,Salvador,Nordeste,-12.97,-38.51,27.5,21.0,24.2,71.7,104.7,8.4,1013.0
2022-02-01,2022,2,Fevereiro,Campo Grande,Centro-Oeste,-20.44,-54.65,25.1,19.0,22.0,70.2,129.2,31.2,1002.0
2023-08-01,2023,8,Agosto,Recife,Nordeste,-8.05,-34.88,25.9,19.3,22.6,56.8,133.3,31.9,1015.2
2024-02-01,2024,2,Fevereiro,Goiânia,Centro-Oeste,-16.69,-49.26,25.1,14.0,19.6,75.0,89.0,12.9,1000.0
2020-11-01,2020,11,Novembro,Porto Velho,Norte,-8.76,-63.9,26.0,18.8,22.4,74.8,183.3,18.3,1009.7
2022-08-01,2022,8,Agosto,Cuiabá,Centro-Oeste,-15.6,-56.1,25.5,16.1,20.8,68.7,146.4,12.0,1019.7
2023-08-01,2023,8,Agosto,Vitória,Sudeste,-20.32,-40.34,24.3,13.6,19.0,73.1,121.8,11.8,1010.7
2022-04-01,2022,4,Abril,Belém,Norte,-1.45,-48.5,32.0,24.9,28.4,85.1,301.3,16.5,1017.0
2022-07-01,2022,7,Julho,Recife,Nordeste,-8.05,-34.88,28.8,18.2,23.5,67.6,251.7,33.1,1013.6
2023-03-01,2023,3,Março,Curitiba,Sul,-25.43,-49.27,11.4,4.2,7.8,86.9,73.4,9.1,1007.7
2023-11-01,2023,11,Novembro,São Luís,Nordeste,-2.53,-44.3,26.2,15.0,20.6,68.4,167.0,15.4,1011.4
2020-02-01,2020,2,Fevereiro,Porto Velho,Norte,-8.76,-63.9,27.8,20.6,24.2,80.6,178.9,5.9,1014.1
2022-01-01,2022,1,Janeiro,Belo Horizonte,Sudeste,-19.92,-43.94,22.7,12.6,17.6,73.0,121.6,30.8,1023.1
2021-04-01,2021,4,Abril,Vitória,Sudeste,-20.32,-40.34,28.8,19.2,24.0,71.5,160.1,25.1,1013.5
2024-03-01,2024,3,Março,Vitória,Sudeste,-20.32,-40.34,25.9,16.0,21.0,72.4,115.8,9.5,1011.3
2022-11-01,2022,11,Novembro,Florianópolis,Sul,-27.6,-48.55,24.0,15.3,19.6,77.2,147.5,20.7,1018.8
2021-09-01,2021,9,Setembro,Cuiabá,Centro-Oeste,-15.6,-56.1,28.3,21.7,25.0,61.5,148.9,10.4,1013.3
2023-11-01,2023,11,Novembro,Vitória,Sudeste,-20.32,-40.34,22.5,15.2,18.8,74.3,55.8,11.8,1012.2
